Date,SPY_ret,TLT_ret,GLD_ret,VIX
2005-02-04,0.010619251040644796,0.013802250857171834,-0.005051101072885615,11.210000038146973
2005-02-07,-0.0013318222733526423,0.007419267097314075,-0.0048344488376878625,11.729999542236328
2005-02-08,0.001165312461670426,0.0056617755757098496,-0.00024238789355093634,11.600000381469727
2005-02-09,-0.007515261034094754,0.0026608193133132586,0.001211167689359154,12.0
2005-02-10,0.0035976212006749355,-0.013586762341926344,0.010594816644642752,11.510000228881836
2005-02-11,0.008565544199046699,-0.0006452892169072745,0.007873160646245932,11.430000305175781
2005-02-14,-0.0007452722083044553,0.0031200393515913166,0.011107225145850637,11.520000457763672
2005-02-15,0.0037217501585450254,-0.005061854123569918,0.0007048653790649931,11.270000457763672
2005-02-16,0.0006601657690431813,-0.003786702776483699,-0.0014101382284351636,11.100000381469727
2005-02-17,-0.00811803827322824,-0.00630639536556351,0.004926674703408775,11.770000457763672
2005-02-18,0.0013301445575563898,-0.008983784818106647,0.000467956439769851,11.180000305175781
2005-02-22,-0.01498015625571049,-0.004411994453538168,0.018999637742317513,13.140000343322754
2005-02-23,0.007141349833048026,0.0033108403305255815,-0.0034487108457084453,12.390000343322754
2005-02-24,0.006591953271394733,-0.0022066235954831025,-0.0020748442692022466,11.569999694824219
2005-02-25,0.009848167715621624,0.004848310865750979,0.003915660084462377,11.489999771118164
2005-02-28,-0.00660968973286465,-0.010828757959498416,0.0006893894267664206,12.079999923706055
2005-03-01,0.004961777156136469,-0.00031175939988923343,-0.007146948198724407,12.039999961853027
2005-03-02,-0.0004958624341588624,-0.0013392905148474899,0.0006938540552079055,12.5
2005-03-03,0.000413065205083529,-0.0005574963233723496,-0.006495007182720466,12.930000305175781
2005-03-04,0.012379623307501952,0.01077451597075959,0.009496303825856959,11.9399995803833
2005-03-07,0.0004885506715389827,0.003970046254528015,0.002072543061182761,12.260000228881836
2005-03-08,-0.003753389952855111,-0.009509562901783572,0.012800118961104523,12.399999618530273
2005-03-09,-0.011179021592936756,-0.016466432264039408,-0.00022710554600360026,12.699999809265137
2005-03-10,0.002228801960104048,0.006080333611982888,0.004080719847417438,12.489999771118164
2005-03-11,-0.007035169151903657,-0.007324123701396637,0.005190117471778481,12.800000190734863
2005-03-14,0.006210028128769246,0.005975865013294528,-0.009043731773192292,12.390000343322754
2005-03-15,-0.00828851188920342,-0.00631467944694717,0.0006811804995411508,13.149999618530273
2005-03-16,-0.008526860440413096,0.006090615850086944,0.005658043661345511,13.489999771118164
2005-03-17,0.002013121194007013,0.0032545417635650516,-0.011120089001181777,13.289999961853027
2005-03-18,-0.002973961806382149,-0.006295767841596637,0.001596162590733232,13.140000343322754
2005-03-21,-0.0037184949986255,-0.002823015430239155,-0.018395534624859662,13.609999656677246
2005-03-22,-0.010212737718779267,-0.00851821657387367,-0.010263645454440903,14.270000457763672
2005-03-23,0.0008544003890102713,0.004778663094878751,-0.005407403742805499,14.0600004196167
2005-03-24,0.0011961821476807865,0.0020413962464855945,-0.0007074350055783737,13.420000076293945
2005-03-28,0.001450462780883011,-0.006136474388858942,0.0035323603275894165,13.75
2005-03-29,-0.006671051133896403,0.005909972675100234,0.00047004600690944275,14.489999771118164
2005-03-30,0.014059854174706624,0.004973359543925468,0.0011741045353950623,13.640000343322754
2005-03-31,-0.001863277634755364,0.00719050084557116,0.004916294198632268,14.020000457763672
2005-04-01,-0.0045029570319964525,0.0033650629986344926,-0.004681674425482663,14.09000015258789
2005-04-04,0.00170122823533426,-0.00022424472544310537,-0.005175203383487659,14.109999656677246
2005-04-05,0.004749886291535726,-0.0025794698901787047,0.0011785325043955194,13.680000305175781
2005-04-06,0.0034625195850832412,0.003475725101201854,0.004231325102584404,13.149999618530273
2005-04-07,0.005381841758554518,-0.008089234326029277,-0.0014084831613397084,12.329999923706055
2005-04-08,-0.010453456787908058,0.0034901579055909415,0.002814895929692614,12.619999885559082
2005-04-11,0.0007624457595457161,0.005381491919754819,0.0021060065188699692,11.979999542236328
2005-04-12,0.005152274619056928,0.009238406811897058,0.0014015740215325113,11.300000190734863
2005-04-13,-0.011864632929427401,-0.0024403162192153127,0.0013996123608867256,13.3100004196167
2005-04-14,-0.013129233643860943,-0.0015560882617670782,-0.013848364312432566,14.529999732971191
2005-04-15,-0.014092155709502889,0.013149829688002155,0.0021249010358104564,17.739999771118164
2005-04-18,0.0030612763611654447,-0.0007693119098084251,0.006816270375332937,16.559999465942383
2005-04-19,0.007916611879727264,0.00962210512253838,0.01372593773248563,14.960000038146973
2005-04-20,-0.014048663511742604,-0.0025055103152799374,0.0027688699314186373,16.920000076293945
2005-04-21,0.0192337987200514,-0.010527828190111882,-0.004850521088753664,14.40999984741211
2005-04-22,-0.00379993763121221,0.008343768839681564,0.004620030567512913,15.380000114440918
2005-04-25,0.006554215145466235,0.0029479178972825855,0.0011516582685481746,14.619999885559082
2005-04-26,-0.009761345970718352,-0.0015274773961505015,0.004593502966645929,14.90999984741211
2005-04-27,0.003899059304871383,0.0034878023445931404,-0.010133634068112189,14.869999885559082
2005-04-28,-0.012617677022285735,0.007369590708618428,-0.004640397217137494,16.860000610351562
2005-04-29,0.01348227883819563,-0.0017290455842499414,0.008106552333935738,15.3100004196167
2005-05-02,0.005600074908560483,-0.00021703492425247564,-0.010901126355548211,15.119999885559082
2005-05-03,0.0017163650030334481,0.002710574442347829,-0.0028024947683054522,14.529999732971191
2005-05-04,0.007688732595918279,-0.008810780255848546,0.003268814598599033,13.850000381469727
2005-05-05,-0.00034060082620424937,0.0022921963046426646,0.00023303394519147896,13.979999542236328
2005-05-06,-0.0031546782778009595,-0.007439684109774922,-0.009130331207844171,14.050000190734863
2005-05-09,0.006215250022898569,0.0009871177530714694,0.0007052728493703425,13.75
2005-05-10,-0.010408703514811702,0.007106094547371726,0.0021129284545669176,14.90999984741211
2005-05-11,0.005473708900948989,0.0030452522451227004,0.0011719030574265017,14.449999809265137
2005-05-12,-0.011063959621941651,0.0039020607353492036,-0.012492767987104848,16.1200008392334
2005-05-13,-0.0019855397905802945,0.003887865905302053,-0.004993449513758401,16.31999969482422
2005-05-16,0.0092892146526547,-0.0011868089722993555,-0.001670039593571195,15.680000305175781
2005-05-17,0.006655684581216421,0.0028007860698973743,-0.00047767990788377847,14.569999694824219
2005-05-18,0.010238619523135518,0.006648936279061236,0.004528636676695042,13.630000114440918
2005-05-19,0.00420058873575538,-0.002568646668938817,-0.0016660647871720412,13.319999694824219
2005-05-20,-0.0014264646000853218,0.0011789166337943552,-0.007891898239560196,13.140000343322754
2005-05-23,0.005525548531030631,0.007780991659290768,-0.0007206099466198394,12.949999809265137
2005-05-24,-0.002340222110204363,0.002757227086985059,0.0026394883318275482,12.6899995803833
2005-05-25,-0.0007535401011503747,-0.00701299179961634,0.0033492708869692074,12.579999923706055
2005-05-26,0.005345336980815592,-0.0003203266701906611,-0.004308295568608848,12.239999771118164
2005-05-27,0.001664505039900169,0.0010658614002750674,0.004547152554352749,12.149999618530273
2005-05-31,-0.006423643531120927,0.01228580659288425,-0.005507006257920899,13.289999961853027
2005-06-01,0.00850059601138111,0.01217054551164527,-0.0028853769992222954,12.359999656677246
2005-06-02,0.002155441982419625,0.0023980769731059342,0.013631676194803669,11.84000015258789
2005-06-03,-0.005064534399918093,-0.008260523801756998,0.0016613198934977114,12.149999618530273
2005-06-06,-0.0009157426709157734,0.0052356085105894085,0.007324341820024229,12.279999732971191
2005-06-07,0.0007494933880555393,0.007905788660116582,-0.002356788114264282,12.390000343322754
2005-06-08,-0.0018330980367610083,-0.004777468421749019,-0.0009443087328481455,12.699999809265137
2005-06-09,0.004742486946764677,-0.0008325338982483761,-0.001654643902374655,12.079999923706055
2005-06-10,-0.002327170015156779,-0.011317838891666977,0.008245976200893991,11.960000038146973
2005-06-13,0.0031567518630081395,-0.006024666410958107,0.003747073510715156,11.649999618530273
2005-06-14,0.00231947201513998,-0.006594601650947075,-0.004216457663253803,11.789999961853027
2005-06-15,0.001901363516498869,0.0018123834786428342,0.0032810717059978092,11.460000038146973
2005-06-16,0.002556437413596712,0.00499413781529696,0.01670566459973835,11.149999618530273
2005-06-17,0.0036983618720216366,-0.00010654971086044971,0.0039040578544222043,11.479999542236328
2005-06-20,0.00032953025001028854,-0.0016979899230574974,0.0006873360101561252,11.470000267028809
2005-06-21,0.0005768542843745834,0.007301272353956834,0.0034297855454410334,11.079999923706055
2005-06-22,0.0008224620896655607,0.012050518571924847,-0.002056441943057124,11.050000190734863
2005-06-23,-0.014165700196123523,-0.0010423802428138741,0.006838395268039535,12.130000114440918
2005-06-24,-0.007369247505212674,0.004992612840526812,-0.0027297316581218743,12.180000305175781
2005-06-27,0.001427851671051802,0.002693379154591996,0.00022772625942488032,12.520000457763672
2005-06-28,0.008357888372577664,-0.00685137667644264,-0.010531211828189758,11.579999923706055
2005-06-29,-0.002666315535082732,-0.0015641079607149034,0.0041341423463071925,11.770000457763672
2005-06-30,-0.005439854690822495,0.008932316608974025,-0.004364367604562605,12.039999961853027
2005-07-01,0.002932663518114357,-0.012195055461176621,-0.017181705910153004,11.399999618530273
2005-07-05,0.007999517222638619,-0.009497594877652917,-0.00988480597185764,11.680000305175781
2005-07-06,-0.008417635278079271,0.005499358913580632,-0.0007097783269727351,12.270000457763672
2005-07-07,0.003925532817350115,0.002106500921899416,0.002600181338699863,12.489999771118164
2005-07-08,0.011356906325418505,-0.004112142335686886,-0.002363562671597049,11.449999809265137
2005-07-11,0.005097277220148173,0.0,0.0066038588233694575,11.279999732971191
2005-07-12,0.0026207898468885416,-0.0056171115494512355,0.0023479342498727383,10.949999809265137
2005-07-13,0.0013901199304410016,-0.001489571549981289,-0.006824380475663703,10.84000015258789
2005-07-14,0.003912599929743367,-0.0025565288993120313,-0.01068252172261526,10.8100004196167
2005-07-15,-0.0005698208714989315,0.00266408414718638,0.003573504930082332,10.329999923706055
2005-07-18,-0.003996674777364307,-0.007477714420519991,-0.0009517230480238243,10.770000457763672
2005-07-19,0.005460909154789524,0.003532232867366793,-0.0028605248387047126,10.449999809265137
2005-07-20,0.00340880620180982,0.005434496456171063,0.007373118732496952,10.229999542236328
2005-07-21,-0.005850358900322191,-0.013694284159906568,0.00614219559189617,10.970000267028809
2005-07-22,0.006659519207626415,0.0077251145186491765,-0.00023550398297923907,10.520000457763672
2005-07-25,-0.0028367012350293454,-0.0036407843098843103,0.001412372156634946,11.100000381469727
2005-07-26,0.0012167275237990746,0.001607886099861478,-0.006134949083469094,10.989999771118164
2005-07-27,0.0036418674448926275,-0.0016078860998613423,0.004486927584186658,10.359999656677246
2005-07-28,0.006281015169739841,0.008865564901703447,0.007277913995399496,10.520000457763672
2005-07-29,-0.006685284008234125,-0.009938232283724853,0.001636080651822505,11.569999694824219
2005-08-01,-0.0007274083374270141,-0.0037263284260500716,0.007213559390177959,12.079999923706055
2005-08-02,0.005966510453556193,-0.003251351313099515,0.00023179138808199025,11.75
2005-08-03,0.002649707987822938,0.004872830310882875,0.008999700708553276,11.829999923706055
2005-08-04,-0.00805031019965693,-0.002055112060873566,0.003440010901869789,12.520000457763672
2005-08-05,-0.00681276505292355,-0.00782328116466718,-0.0018332230655092423,12.479999542236328
2005-08-08,-0.001873399908334195,-0.0018567007003493768,-0.005750447330267251,13.210000038146973
2005-08-09,0.006015192630870358,0.0037094745665070105,-0.00023066839856781824,12.399999618530273
2005-08-10,-0.0004862255466686941,-0.0010897039460332249,0.007127317613814467,12.380000114440918
2005-08-11,0.00396479909867068,0.006952498158288944,0.01816166188116084,12.420000076293945
2005-08-12,-0.006156790003774019,0.01012470581465994,0.0008995034208769364,12.739999771118164
2005-08-15,0.006156790003773952,-0.0025751152263637886,-0.00812463505949221,12.260000228881836
2005-08-16,-0.013087880404422722,0.006959232526556581,0.009472289306063036,13.520000457763672
2005-08-17,-8.184929608219032e-05,-0.00663672064756275,-0.01447005569274202,13.300000190734863
2005-08-18,-8.14897349479615e-05,0.007383897294648456,-0.0018235248916069417,13.420000076293945
2005-08-19,0.002289164022879294,-0.00010649011255712252,-0.005261440849239186,13.420000076293945
2005-08-22,0.0,-0.0010669541663379447,0.0022910042023477372,13.420000076293945
2005-08-23,-0.0018801342361832018,0.004579421093428059,0.0013720001974238192,13.34000015258789
2005-08-24,-0.008956905020950813,0.0009562244343574804,-0.003892350006710497,14.170000076293945
2005-08-25,0.003625411135531751,0.0031789647314355266,0.0032065852060479284,13.729999542236328
2005-08-26,-0.0068495065909239174,-0.0003171823280321443,-0.0027478591065202046,13.720000267028809
2005-08-29,0.007671525181607652,0.0012688336926073092,-0.0009176627252673096,13.520000457763672
2005-08-30,-0.005272651703882619,0.00632427163862447,-0.012936225354478486,13.649999618530273
2005-08-31,0.012559612556442331,0.008369124640193524,0.00902686849425043,12.600000381469727
2005-09-01,-0.0007343857423695354,-0.00603988796577843,0.018717726769667944,13.149999618530273
2005-09-02,-0.001797926935545281,0.0008411704848535714,0.0006781684194120493,13.569999694824219
2005-09-06,0.011627979812526152,-0.007066212287781916,0.0004518856303791501,12.930000305175781
2005-09-07,0.0016958987111225226,-0.009463280457293409,0.0013544329777345609,12.520000457763672
2005-09-08,-0.0033141370966032397,0.0010676316140754258,0.006072134751433877,12.930000305175781
2005-09-09,0.00886731526684767,0.003196309316665837,0.005366776793414331,11.979999542236328
2005-09-12,-0.002008376999356115,-0.006938970047558899,0.001114437590335973,11.649999618530273
2005-09-13,-0.005564373370839853,0.005235211532302573,-0.007378412759289671,12.390000343322754
2005-09-14,-0.003645703603983328,-0.0038438456208191585,0.008936558784336007,12.90999984741211
2005-09-15,-0.00048693604974138206,-0.008271146247170959,0.010179311141287253,12.489999771118164
2005-09-16,0.007085599020951862,-0.006601915848516127,0.008768174001461274,11.220000267028809
2005-09-19,-0.0033253405937977627,0.0021702123539609256,0.009340793593402948,12.140000343322754
2005-09-20,-0.008484957177171891,0.0025966757370413556,-0.00043253586017500794,12.640000343322754
2005-09-21,-0.009384480470354166,0.009250434290834136,0.01779448438266131,13.789999961853027
2005-09-22,0.003550569211067069,-0.0009640002562766991,-0.014986380843891567,13.329999923706055
2005-09-23,0.0008233404765782329,-0.007529725171928714,-0.0017271556880254209,12.960000038146973
2005-09-26,0.001152235422234102,-0.004545811613231938,0.006246674492227192,13.039999961853027
2005-09-27,-0.0002467107385938223,0.0014090208649737235,-0.006895086482796446,12.760000228881836
2005-09-28,0.000986935801351831,0.006693717690305831,0.011821722663041578,12.630000114440918
2005-09-29,0.008103700376439793,-0.004530275382899414,0.006389782004315867,12.239999771118164
2005-09-30,0.003093254693882755,-0.003464674171054147,-0.008528787613907051,11.920000076293945
2005-10-03,-0.003582663526955751,-0.007848901839734381,-0.006013819610977734,12.460000038146973
2005-10-04,-0.011319897412311482,0.0032880730328353086,0.0006461202839017118,13.199999809265137
2005-10-05,-0.013203341445180379,0.004365497906087092,-0.001939450047779739,14.550000190734863
2005-10-06,-0.0036012268523613125,-0.003818858104686306,0.018168683528509144,14.960000038146973
2005-10-07,0.0034343271124288063,0.004036131204362148,0.003172288297702827,14.59000015258789
2005-10-10,-0.008479990105771797,-0.0006536499182590255,0.00021109092407153046,15.550000190734863
2005-10-11,-0.0014346011830887765,-0.002071263965916373,0.000422128712852118,15.630000114440918
2005-10-12,-0.007883927704306456,-0.009765729976489763,-0.011460246985187512,16.219999313354492
2005-10-13,-0.0005960041532513118,-0.003643993724033749,0.003622076732456221,16.469999313354492
2005-10-14,0.010503907969080264,-0.001551013472227634,-0.004689866225957319,14.869999885559082
2005-10-17,0.003701747179839844,-0.00022164127952966497,0.009781049621695053,14.670000076293945
2005-10-18,-0.010889656166509025,0.0011073885349509433,-0.005516634533112237,15.329999923706055
2005-10-19,0.016498331106268537,0.0004438867785720097,-0.01414207941303838,13.5
2005-10-20,-0.017772567322510528,0.002652427847107306,-0.007799012917697535,16.110000610351562
2005-10-21,0.0039015994209669756,0.009229007470440519,0.011675828111288618,16.1299991607666
2005-10-24,0.015372721716638093,-0.007794804393927891,-0.0027984318839231513,14.739999771118164
2005-10-25,-0.0020026538920039044,-0.008635004682588108,0.014339506874232317,14.529999732971191
2005-10-26,-0.0029279860623757257,-0.007366044020584863,-0.0027662761718075758,14.59000015258789
2005-10-27,-0.010695998634144435,0.0035780171177679423,0.005312944138745386,16.020000457763672
2005-10-28,0.01429191972030014,0.00011137533474560605,0.0008474770609084391,14.25
2005-10-31,0.0027510359267277178,0.0018958428122361965,-0.017518065391236633,15.319999694824219
2005-11-01,0.0029920613899647535,-0.0011531909775925817,-0.014544964457705811,14.850000381469727
2005-11-02,0.010403232822975833,-0.004715504946775077,0.008708993064364326,13.479999542236328
2005-11-03,0.0042615204126160745,-0.006774565692299094,-0.0036920876637241665,13.0
2005-11-04,-0.0013092126103432143,-0.0015882666953139118,-0.009839387913189087,13.170000076293945
2005-11-07,0.0009822296214811043,0.0034000245302164343,0.00569681951966618,13.100000381469727
2005-11-08,0.0,0.009678312804171604,0.0030540902705580722,13.079999923706055
2005-11-09,0.0013081101907400504,-0.010357826006891693,0.014058877980764004,12.800000190734863
2005-11-10,0.0077323609283735445,0.01214832912370621,-0.001719730223224147,11.899999618530273
2005-11-11,0.0033994522328001627,0.000558649572659207,0.0068610839264361964,11.630000114440918
2005-11-14,-0.0005659385900142797,-0.007515151615553354,-0.003853575924959696,12.180000305175781
2005-11-15,-0.0036448886968489034,0.006509094525263533,0.0008576526265601306,12.229999542236328
2005-11-16,0.0020267986235712986,0.010459889138819917,0.02371985302617489,12.260000228881836
2005-11-17,0.009269223902224608,0.0024318271384943134,0.014544215969487923,11.25
2005-11-18,0.0039237075182148055,-0.004648293320049919,-0.0004126358227933849,11.119999885559082
2005-11-21,0.005022199387159306,0.0029911555182150088,0.010877533415953692,10.819999694824219
2005-11-22,0.004284531241523918,0.0013262383256616834,0.006713442196576113,10.600000381469727
2005-11-23,0.005763237304654169,-0.0038733325571010404,-0.003452794469951524,10.960000038146973
2005-11-25,0.0007869138463678268,0.003652509672718095,0.005478285871055113,10.880000114440918
2005-11-28,-0.007104528667358439,0.004959505407325317,0.006454308610487604,11.84000015258789
2005-11-29,-0.001109854602710934,-0.009499763988171664,0.0012054965904707295,11.890000343322754
2005-11-30,-0.005407907411769518,-0.0011103668639924056,-0.01415596498702683,12.0600004196167
2005-12-01,0.010154823876221004,-0.0015640790045985263,0.0215581982756461,11.239999771118164
2005-12-02,0.0012623524614735608,0.0003360665413939164,0.002985404328326618,11.010000228881836
2005-12-05,-0.0021305949839651086,-0.004479442292621888,0.009099945909995211,11.600000381469727
2005-12-06,0.0018941350584724909,0.010161460344054334,0.002163876369716232,11.520000457763672
2005-12-07,-0.005852156730325051,-0.00378515690781051,0.008414105193713344,12.180000305175781
2005-12-08,-0.0006345664987616164,0.006447144683536469,0.011238285771298415,12.210000038146973
2005-12-09,0.0026153151024956266,-0.00789740020224738,0.009587800874615747,11.6899995803833
2005-12-12,0.0009492583007673278,-0.0019006810406714963,0.0030487798575956843,11.470000267028809
2005-12-13,0.00677810287143353,0.003684948498641696,-0.0174651751961011,11.109999656677246
2005-12-14,0.0039202061966227796,0.010205276572828128,-0.02549163624918632,10.479999542236328
2005-12-15,-0.0028995694184300465,-0.0024304346468566333,-0.0021870332902152977,10.729999542236328
2005-12-16,-0.0032228941357346657,0.00331225319030719,-0.0029901651531156147,10.680000305175781
2005-12-19,-0.005157510806249221,0.0009920239370172393,0.0025919876207500217,11.380000114440918
2005-12-20,0.0009537535999702254,-0.001212607409432314,-0.023777067739602628,11.1899995803833
2005-12-21,0.001588362075075268,-0.0017658557944873225,0.006706620338919612,10.8100004196167
2005-12-22,0.00522300558741867,0.007923233131681114,0.015476149921333452,10.289999961853027
2005-12-23,0.000552688256448524,0.006118739470458672,-0.0003989718404908519,10.270000457763672
2005-12-27,-0.01022937488262004,0.00813690752253091,0.010321657066455383,11.569999694824219
2005-12-28,0.0022293199266767002,-0.0027928186801822433,0.016257371598287152,11.350000381469727
2005-12-29,-0.004463089689164907,0.002173903225500317,0.0,11.609999656677246
2005-12-30,-0.005446395211511945,-0.0022818899969879202,0.00213489857106166,12.069999694824219
2006-01-03,0.01743601320101103,-0.0013073903124526784,0.02941944910807375,11.140000343322754
2006-01-04,0.00472433592159931,0.002394733225503403,0.003382831797150453,11.369999885559082
2006-01-05,0.0006284314654559219,-0.0011973238060629086,-0.018175416840417152,11.3100004196167
2006-01-06,0.00828669163035868,-0.0018514283292460768,0.02602449436115473,11.0
2006-01-09,0.0025661262593259216,0.0006540189098054192,0.016248460425883546,11.130000114440918
2006-01-10,0.0010088246337836787,-0.008095482296926217,-0.009939288552968184,10.859999656677246
2006-01-11,0.0031762010794992306,-0.0016481555667470652,0.008656420300679264,10.9399995803833
2006-01-12,-0.003951567100333975,0.0066881223056182,-0.001835508499204341,11.199999809265137
2006-01-13,-0.0009324392050729701,0.00577516817524718,0.018385852058020367,11.229999542236328
2006-01-17,-0.0027236122968582873,0.004445361690521935,-0.003252040989607987,11.90999984741211
2006-01-18,-0.00398241082521574,-0.0003238722407518522,-0.02176979137145157,12.25
2006-01-19,0.003826524409183397,-0.0029259067037656606,0.02772383396043182,11.979999542236328
2006-01-20,-0.01840536737757977,0.0026005097359191546,-0.007040364605841864,14.5600004196167
2006-01-23,0.003565939024364509,-0.0003245560438711099,0.010273131505108786,13.930000305175781
2006-01-24,0.001027567602951757,-0.004883798742791603,-0.0007175052420346415,13.3100004196167
2006-01-25,0.0008691207158184598,-0.010941761324922533,0.007329966694290513,12.869999885559082
2006-01-26,0.00551117832822076,-0.004299583353810071,-0.004642006558574431,12.420000076293945
2006-01-27,0.009222746910525126,0.0,-0.004483910215659325,11.970000267028809
2006-01-30,-0.0007788321586122782,-0.0009946005804992578,0.018698776919120332,12.390000343322754
2006-01-31,-0.007345088515518385,0.002760501260003403,0.00035280398276080644,12.949999809265137
2006-02-01,0.006955790117180399,-0.0034264569053364157,0.0,12.359999656677246
2006-02-02,-0.011672696980396413,0.0018871590523823118,0.004926096846573146,13.229999542236328
2006-02-03,-0.0049771663181105335,0.007068953855448445,-0.008459682883606469,12.960000038146973
2006-02-06,0.0026100804993726048,0.001978754136339329,0.0038862655930409257,13.039999961853027
2006-02-07,-0.008885941463231867,-0.004734430495433262,-0.03809304894107721,13.59000015258789
2006-02-08,0.009044195861533329,-0.002320500059685265,0.00420366800672235,12.829999923706055
2006-02-09,-0.0016603792009752733,0.004526240062509579,0.02432330429712352,13.119999885559082
2006-02-10,0.0018183460308074499,-0.005522655044462736,-0.025053114848127972,12.869999885559082
2006-02-13,-0.0018183460308075412,0.0001107171509594961,-0.019722317881601545,13.350000381469727
2006-02-14,0.010544745196198302,-0.003549043115015579,0.014231835019739241,12.25
2006-02-15,0.003516427493036896,0.0024419635093401596,-0.013487564404801337,12.3100004196167
2006-02-16,0.007460443434435008,0.00022115991867620581,0.01403795023117115,11.479999542236328
2006-02-17,-0.0027133906425864554,0.007948436712488247,0.008038016031443143,12.010000228881836
2006-02-21,-0.0024876138285997674,-0.001650579131985888,0.0029069760713780913,12.40999984741211
2006-02-22,0.006052141125276453,0.006805346085855755,0.0039833697886547965,11.880000114440918
2006-02-23,-0.0014708190034728014,-0.00251963738063034,-0.012729773023942181,11.869999885559082
2006-02-24,0.002553161715980396,-0.0015356968802963348,0.018136151993469803,11.460000038146973
2006-02-27,0.0003862305560146543,-0.0016498822279734458,-0.007577127477402215,11.59000015258789
2006-02-28,-0.00954652114831103,0.004938800259106179,0.015275676084631486,12.34000015258789
2006-03-01,0.008851267236390915,-0.006059321449016627,0.0005348806365655907,11.539999961853027
2006-03-02,-7.752777050758336e-05,-0.006988281203354423,0.011343673633042218,11.720000267028809
2006-03-03,-0.004648240449001018,-0.0058036775127987324,-0.008140248406057845,11.960000038146973
2006-03-06,-0.004593509749042407,-0.00877051242146587,-0.01883293493158655,12.739999771118164
2006-03-07,-0.0015610422484577764,0.0006767455586031134,-0.005082580890901775,12.65999984741211
2006-03-08,0.0021075231782304153,-0.0003380296399814566,-0.017995335485148433,12.319999694824219
2006-03-09,-0.006728760725796228,0.00033802963998142685,0.004990315328593799,12.680000305175781
2006-03-10,0.009454109242835244,-0.0037301168272022758,-0.007587707988952681,11.850000381469727
2006-03-13,0.0018645391215491,-0.0007936949555080608,0.00887743074453615,11.369999885559082
2006-03-14,0.010424308462202495,0.006665547628631645,0.010258334271688237,10.739999771118164
2006-03-15,0.00444579307191689,-0.005419367796646484,0.004545875722809695,11.350000381469727
2006-03-16,0.0020626867264473096,0.00901695185030687,0.0039833697886547965,11.979999542236328
2006-03-17,0.0008344313733231507,-0.0030338136997518747,-0.003983369788654952,12.119999885559082
2006-03-20,-0.0016084455212242801,0.0015738761026182371,0.0009066867676153741,11.789999961853027
2006-03-21,-0.006307978835420642,-0.005182574333803489,-0.006181771283939387,11.619999885559082
2006-03-22,0.006077638822153773,0.0021442399260989094,-0.0014601541144710205,11.210000038146973
2006-03-23,-0.0020729060042881373,-0.003160243437081609,-0.0009136453209700005,11.170000076293945
2006-03-24,0.0007684230342749976,0.007322339415038795,0.01829592422327758,11.1899995803833
2006-03-27,-0.0014607721630528665,-0.0037115283211407715,0.012132179396417623,11.460000038146973
2006-03-28,-0.0061716532039452,-0.009394217674684563,-0.005869256761886151,11.579999923706055
2006-03-29,0.006248736612305981,-0.0047887834733256794,0.017856008967773458,10.949999809265137
2006-03-30,-0.0017698312116028979,-0.006994246130035828,0.026456091342854822,11.569999694824219
2006-03-31,0.00023094393760016063,-0.0003456815922251667,-0.008569032949188241,11.390000343322754
2006-04-03,-0.0007710983940736994,0.0003228674588852036,0.006348185470116209,11.569999694824219
2006-04-04,0.006377965019888644,-0.0010394275679005912,-0.00239725090815688,11.140000343322754
